journal_id,paper_id
264,22001
544,22002
44,22003
4,22004
1,22005
2198,22006
95,22007
173,22008
103,22009
51,22010
37,22011
90,22012
10,22013
21,22014
73,22015
57,22016
135,22017
22,22018
160,22019
100,22020
458,22021
37,22022
208,22023
8,22024
19,22025
1362,22026
16,22027
16,22028
30,22029
23,22030
3,22031
9,22032
97,22033
192,22034
108,22035
15,22036
105,22037
2,22038
37,22039
0,22040
4,22041
3,22042
114,22043
1189,22044
13,22045
2,22046
25,22047
63,22048
3,22049
11,22050
13,22051
197,22052
61,22053
53,22054
43,22055
4,22056
139,22057
8,22058
538,22059
46,22060
5,22061
83,22062
26,22063
98,22064
1,22065
317,22066
34,22067
41,22068
12,22069
2199,22070
4,22071
122,22072
23,22073
19,22074
101,22075
508,22076
56,22077
114,22078
0,22079
28,22080
77,22081
14,22083
21,22084
49,22085
7,22086
48,22087
468,22088
0,22089
49,22090
13,22091
41,22092
28,22093
62,22094
30,22095
244,22096
53,22097
29,22098
6,22099
226,22100
98,22101
104,22102
525,22103
1188,22104
41,22105
18,22106
8,22107
13,22108
725,22109
23,22110
77,22111
40,22112
34,22113
28,22114
1,22115
70,22116
130,22117
79,22118
434,22119
33,22120
7,22121
27,22122
285,22123
1021,22124
48,22125
8,22126
93,22127
714,22128
78,22129
214,22130
258,22131
413,22132
2233,22133
0,22134
288,22135
52,22136
150,22137
33,22138
361,22139
3,22140
1,22141
76,22142
244,22143
101,22144
98,22145
41,22146
16,22147
16,22148
118,22149
60,22150
43,22151
14,22152
223,22153
8,22154
0,22155
13,22156
306,22157
0,22158
0,22159
3,22160
336,22161
89,22162
70,22163
67,22164
8,22165
3,22166
76,22167
76,22168
144,22169
68,22170
21,22171
11,22172
5,22173
14,22174
1516,22175
263,22176
57,22177
184,22178
8,22179
134,22180
96,22181
2,22182
324,22183
12,22184
175,22185
110,22186
114,22187
7,22188
34,22189
3,22190
0,22191
42,22192
32,22193
239,22194
1,22195
48,22196
21,22197
12,22198
63,22199
104,22200
107,22201
0,22202
276,22203
1,22204
44,22205
155,22206
109,22207
43,22208
57,22209
140,22210
287,22211
16,22213
2,22214
8,22215
9,22216
217,22217
17,22218
15,22219
14,22220
26,22221
8,22222
214,22223
49,22224
88,22225
72,22226
115,22227
6,22228
168,22229
1,22230
848,22231
58,22232
2203,22233
87,22234
62,22235
347,22236
193,22237
63,22238
120,22239
98,22240
138,22241
3,22242
31,22243
45,22244
164,22245
25,22246
14,22247
17,22248
43,22249
1,22250
7,22251
15,22252
39,22253
184,22254
35,22255
324,22256
39,22257
210,22258
91,22259
35,22260
4,22261
42,22262
100,22263
83,22264
21,22265
562,22266
76,22267
149,22268
97,22269
439,22270
18,22271
2234,22272
42,22273
48,22274
97,22275
1,22276
7,22277
106,22278
41,22279
209,22280
10,22281
194,22282
332,22283
95,22284
84,22285
211,22286
123,22287
174,22288
653,22289
1,22290
10,22291
1,22292
91,22293
328,22294
18,22295
71,22296
2,22297
47,22298
48,22299
201,22300
59,22301
106,22302
75,22303
332,22304
916,22305
101,22306
19,22307
3,22308
14,22309
10,22310
119,22311
8,22312
63,22314
131,22315
29,22316
4,22317
46,22318
77,22319
26,22320
55,22321
234,22322
148,22323
2,22324
16,22325
93,22326
11,22327
0,22328
25,22329
109,22330
11,22331
102,22332
103,22333
51,22334
44,22335
24,22336
34,22337
14,22338
8,22339
10,22340
87,22341
44,22342
21,22343
100,22344
11,22345
287,22346
17,22347
43,22348
0,22349
59,22350
31,22351
72,22352
21,22353
4,22354
1,22355
59,22356
272,22357
47,22358
156,22359
18,22360
2,22361
516,22362
8,22363
23,22364
1,22365
169,22366
673,22367
57,22368
19,22369
160,22370
610,22371
18,22372
274,22373
87,22374
50,22375
832,22376
15,22377
85,22378
76,22380
235,22381
39,22382
239,22383
9,22384
68,22385
15,22386
2,22387
43,22388
87,22389
28,22390
38,22391
27,22392
16,22393
475,22394
2,22395
50,22396
25,22397
0,22398
18,22399
1015,22400
47,22401
396,22402
23,22403
48,22404
10,22405
26,22406
71,22407
21,22408
2,22410
50,22411
68,22412
1,22413
140,22415
74,22416
104,22417
27,22418
5,22419
87,22420
58,22421
347,22422
331,22423
0,22424
28,22425
4,22426
60,22427
48,22428
679,22429
137,22430
784,22431
8,22433
2269,22434
462,22435
37,22436
16,22437
88,22438
6,22439
10,22440
90,22441
79,22442
3,22443
55,22444
32,22445
27,22446
204,22447
149,22448
15,22449
5,22450
39,22451
29,22452
688,22453
54,22454
107,22455
102,22456
172,22457
694,22458
51,22459
943,22460
85,22461
55,22462
96,22463
138,22464
28,22465
230,22466
98,22467
124,22468
98,22469
35,22470
55,22471
100,22472
229,22473
88,22474
12,22475
1,22476
57,22477
35,22478
365,22479
49,22480
12,22481
2,22482
4,22483
132,22484
121,22485
7,22486
815,22487
82,22488
63,22489
351,22490
17,22491
2,22492
461,22493
122,22494
5,22495
2,22496
132,22497
36,22498
5,22499
104,22500
10,22501
72,22502
0,22503
8,22504
42,22505
9,22506
70,22507
354,22508
89,22509
25,22510
85,22511
250,22512
10,22513
122,22514
350,22515
98,22516
45,22517
19,22518
4,22519
258,22520
33,22521
4,22522
114,22523
51,22524
9,22525
138,22526
558,22527
286,22528
12,22529
20,22530
4,22531
166,22532
53,22533
37,22534
2,22535
203,22536
114,22537
11,22538
81,22539
469,22540
23,22541
45,22542
3,22543
401,22544
28,22545
10,22546
216,22547
98,22548
165,22549
2,22550
27,22551
36,22552
13,22553
86,22554
8,22555
51,22556
10,22557
1,22558
44,22559
69,22560
276,22561
82,22562
11,22563
20,22564
585,22565
881,22566
200,22567
6,22568
16,22569
5,22570
0,22571
39,22572
534,22573
79,22574
1,22575
213,22576
697,22577
31,22578
3,22579
18,22580
105,22581
1,22582
73,22583
16,22584
9,22585
42,22586
6,22587
131,22588
75,22589
17,22590
149,22591
109,22592
9,22593
93,22594
0,22595
134,22596
2270,22597
53,22598
0,22599
17,22600
147,22601
481,22602
146,22603
464,22604
149,22605
456,22606
77,22607
24,22608
81,22609
229,22610
3,22611
5,22612
109,22613
285,22614
522,22615
37,22616
2,22617
17,22618
7,22619
41,22620
35,22621
106,22622
27,22623
15,22624
23,22625
18,22626
33,22627
100,22628
0,22629
193,22630
58,22631
14,22632
131,22633
53,22634
24,22635
6,22636
120,22637
53,22638
226,22639
432,22640
25,22641
91,22642
86,22643
73,22644
102,22646
133,22647
1,22648
26,22649
96,22650
314,22651
104,22652
62,22653
25,22654
80,22655
20,22656
6,22657
31,22658
26,22659
23,22660
239,22661
503,22662
0,22663
69,22664
35,22665
9,22666
3,22667
91,22668
43,22669
1187,22670
121,22671
1510,22672
57,22673
18,22674
20,22675
32,22676
96,22677
53,22678
88,22679
34,22680
397,22681
221,22682
487,22683
126,22684
4,22685
4,22686
15,22687
287,22688
4,22689
134,22690
87,22691
1,22692
163,22693
6,22694
47,22695
66,22696
69,22697
45,22698
21,22699
2,22700
0,22701
129,22702
246,22703
5,22704
6,22705
10,22706
23,22707
52,22708
10,22709
11,22710
7,22711
29,22712
14,22713
46,22714
9,22715
6,22716
255,22717
402,22718
0,22719
3,22720
5,22721
57,22722
18,22723
14,22724
96,22725
176,22726
11,22727
18,22728
13,22729
476,22730
34,22731
38,22732
90,22733
30,22734
193,22735
41,22736
17,22737
44,22738
20,22739
11,22740
172,22741
10,22742
560,22743
208,22744
27,22745
272,22746
41,22747
13,22748
3,22749
441,22750
0,22751
202,22752
7,22753
106,22754
71,22755
15,22756
27,22757
435,22758
593,22759
23,22760
17,22761
95,22762
6,22763
19,22764
44,22765
346,22766
55,22767
244,22768
72,22769
296,22770
6,22771
4,22772
0,22773
358,22774
85,22775
6,22776
68,22777
1185,22778
1,22779
3,22780
59,22781
11,22782
127,22783
135,22784
20,22785
29,22786
2,22787
791,22788
3,22789
10,22790
182,22791
13,22792
27,22793
5,22794
380,22795
222,22796
6,22797
26,22798
57,22799
48,22800
0,22801
31,22802
535,22803
68,22804
331,22805
80,22806
33,22807
55,22808
223,22809
202,22810
18,22811
52,22812
9,22813
55,22814
185,22815
18,22816
58,22817
0,22818
1,22819
16,22820
18,22821
0,22822
20,22823
36,22824
354,22825
59,22826
179,22827
105,22828
43,22829
184,22830
53,22831
946,22832
76,22833
4,22834
12,22835
158,22836
10,22837
30,22838
130,22839
1041,22840
154,22841
5,22842
11,22843
15,22844
5,22845
2,22846
34,22847
645,22848
111,22849
260,22851
209,22852
238,22853
0,22854
375,22855
4,22856
117,22857
264,22858
11,22859
838,22860
9,22861
219,22862
46,22863
92,22864
16,22865
151,22866
6,22867
11,22869
50,22870
4,22871
60,22872
31,22873
736,22874
1184,22875
60,22876
4,22877
0,22878
14,22879
88,22880
471,22881
68,22882
67,22883
32,22884
41,22885
26,22886
0,22887
6,22888
354,22889
36,22890
125,22891
74,22892
35,22893
1,22894
63,22895
7,22896
101,22897
104,22898
518,22899
1,22900
164,22901
3,22902
11,22903
105,22904
2,22905
30,22906
207,22907
184,22908
168,22909
53,22910
98,22911
14,22912
59,22913
143,22914
100,22915
5,22916
339,22917
63,22918
341,22919
585,22920
85,22921
1042,22922
35,22923
76,22924
35,22925
373,22926
112,22927
112,22928
472,22929
594,22930
15,22931
33,22932
1,22933
14,22934
21,22935
50,22936
16,22937
170,22938
23,22939
196,22940
65,22941
29,22942
14,22943
120,22944
10,22945
273,22946
38,22947
6,22948
15,22949
31,22950
880,22951
95,22952
54,22953
112,22954
58,22955
3,22956
65,22957
43,22958
55,22959
3,22960
10,22961
85,22962
84,22963
2,22964
76,22965
48,22966
71,22967
27,22968
646,22969
29,22970
49,22971
83,22972
11,22973
297,22974
66,22975
1,22976
24,22977
6,22978
26,22979
47,22980
4,22981
128,22983
9,22984
11,22985
115,22986
36,22987
4,22988
188,22989
68,22990
10,22991
286,22992
6,22993
57,22994
2,22995
6,22996
3,22997
59,22998
5,22999
177,23000
1,23001
85,23002
248,23003
7,23004
32,23005
14,23006
264,23007
9,23008
74,23009
111,23010
143,23011
240,23012
6,23014
15,23015
303,23016
5,23017
13,23018
54,23019
46,23020
4,23021
23,23022
0,23023
6,23024
67,23025
97,23026
74,23027
37,23028
65,23029
46,23030
68,23031
210,23032
156,23033
56,23035
3,23036
11,23037
52,23038
86,23039
220,23040
110,23041
81,23042
74,23043
46,23044
14,23045
66,23046
415,23047
12,23048
209,23049
167,23050
190,23051
15,23052
71,23053
173,23054
80,23055
24,23056
1546,23057
18,23058
119,23059
251,23060
317,23061
9,23062
38,23063
63,23064
40,23065
1545,23066
66,23067
711,23068
18,23069
36,23070
184,23071
3,23072
68,23073
63,23074
48,23075
246,23076
47,23077
19,23078
54,23079
113,23080
23,23081
102,23082
302,23083
144,23084
29,23085
939,23086
82,23087
7,23088
72,23089
102,23091
710,23092
47,23093
215,23094
118,23095
0,23096
2,23097
170,23098
11,23099
43,23100
123,23102
311,23103
62,23104
334,23105
339,23106
12,23107
7,23108
1,23109
220,23110
1,23111
0,23112
17,23113
44,23114
14,23115
64,23116
587,23117
6,23118
8,23119
280,23120
525,23121
26,23122
2,23123
140,23124
753,23125
246,23126
174,23127
13,23128
58,23129
91,23130
6,23131
32,23132
81,23133
222,23134
70,23135
5,23136
7,23137
3,23138
76,23139
4,23140
236,23141
13,23142
52,23143
43,23144
40,23145
2276,23146
13,23147
148,23148
291,23149
159,23150
143,23151
110,23152
35,23153
232,23155
219,23156
35,23157
302,23158
34,23159
150,23160
53,23161
96,23162
70,23164
116,23165
131,23166
11,23167
197,23168
492,23169
16,23170
717,23171
272,23172
2277,23173
68,23174
246,23175
126,23176
36,23177
0,23178
0,23179
49,23180
41,23181
15,23182
328,23183
657,23184
1,23185
42,23186
18,23187
2,23188
88,23189
4,23190
416,23191
32,23192
70,23193
610,23194
138,23195
0,23196
1,23197
131,23198
12,23199
548,23200
91,23201
170,23202
420,23203
33,23204
3,23205
5,23206
119,23207
108,23208
6,23209
3,23210
22,23211
123,23212
184,23213
210,23214
113,23215
52,23216
34,23217
47,23218
20,23219
129,23220
5,23221
22,23222
2,23223
245,23224
81,23225
20,23226
16,23227
155,23228
0,23229
137,23230
13,23231
107,23232
38,23233
66,23234
137,23235
2,23236
25,23237
20,23238
40,23239
205,23240
200,23241
34,23242
36,23243
99,23244
6,23245
0,23246
27,23247
68,23248
180,23249
20,23250
22,23251
17,23252
69,23253
291,23254
538,23255
117,23256
160,23257
18,23258
87,23259
667,23260
23,23261
10,23262
3,23263
228,23264
21,23265
7,23266
5,23267
24,23268
42,23269
35,23270
30,23271
60,23272
19,23273
423,23274
1180,23275
104,23276
24,23277
0,23278
2,23279
302,23280
1,23281
244,23282
153,23283
52,23284
2,23285
251,23286
237,23287
32,23288
1,23289
571,23290
10,23291
26,23292
54,23293
403,23294
64,23295
15,23296
72,23299
70,23300
387,23301
1,23302
84,23303
20,23304
161,23305
78,23306
129,23307
335,23308
214,23309
23,23310
8,23311
205,23312
4,23313
6,23314
4,23315
4,23316
245,23317
4,23319
153,23320
361,23321
204,23322
61,23323
72,23324
0,23325
3,23326
3,23327
17,23328
170,23329
33,23330
210,23331
8,23332
62,23333
455,23334
40,23335
154,23336
51,23337
6,23338
0,23339
49,23340
537,23341
44,23342
32,23343
6,23344
58,23345
42,23346
14,23347
21,23348
4,23349
17,23350
209,23351
27,23352
30,23355
112,23356
453,23357
108,23358
29,23359
1,23360
40,23361
3,23362
403,23363
2,23365
0,23366
231,23367
54,23368
19,23369
15,23370
102,23371
92,23372
4,23373
31,23374
83,23375
86,23376
15,23377
115,23378
231,23379
113,23380
63,23381
3,23382
1,23383
47,23384
240,23385
1,23386
34,23387
38,23388
9,23389
195,23390
2,23391
4,23392
12,23394
0,23395
17,23396
58,23397
1,23398
278,23399
0,23400
123,23401
2,23402
495,23403
68,23404
141,23405
42,23406
41,23407
26,23408
10,23409
80,23410
1,23411
306,23412
3,23413
36,23414
1024,23415
125,23416
122,23417
97,23418
270,23419
81,23420
8,23421
18,23422
90,23423
28,23424
4,23425
178,23426
182,23427
117,23428
13,23429
117,23430
51,23431
2,23432
355,23433
37,23434
652,23435
123,23436
26,23437
13,23438
285,23439
12,23440
181,23441
79,23442
115,23443
25,23444
92,23445
147,23446
85,23447
71,23448
135,23449
113,23450
654,23451
83,23452
6,23453
99,23454
109,23455
1,23456
52,23457
4,23458
108,23459
4,23460
30,23461
289,23462
62,23463
56,23464
15,23465
10,23466
61,23467
43,23468
216,23469
63,23470
27,23471
302,23472
2,23473
9,23474
104,23475
12,23476
84,23477
39,23478
2279,23479
204,23480
2,23481
24,23482
177,23483
225,23484
2,23485
19,23486
250,23487
94,23488
631,23489
5,23490
87,23491
18,23492
357,23493
8,23494
31,23495
103,23496
26,23497
126,23498
189,23499
852,23500
203,23501
376,23502
1,23503
112,23504
16,23505
54,23506
13,23507
138,23508
10,23509
52,23510
5,23511
23,23512
21,23513
37,23514
0,23515
222,23516
40,23517
17,23518
387,23519
2,23520
4,23521
3,23522
7,23523
7,23524
134,23525
66,23526
15,23527
7,23528
319,23529
28,23530
2,23531
2,23532
165,23533
15,23534
80,23535
386,23536
247,23537
615,23538
9,23539
2,23540
571,23541
293,23542
67,23543
0,23544
31,23545
227,23546
216,23547
179,23548
235,23549
5,23550
7,23551
38,23552
1028,23553
64,23554
95,23555
42,23556
0,23558
142,23559
28,23560
267,23561
148,23562
51,23563
186,23564
175,23565
16,23566
77,23567
70,23568
15,23569
58,23570
92,23571
32,23572
4,23573
7,23574
61,23575
51,23576
3,23577
279,23578
11,23579
18,23580
31,23581
677,23582
102,23583
21,23584
0,23585
1,23586
60,23587
91,23588
1037,23589
8,23590
0,23591
994,23592
2,23593
61,23594
79,23595
70,23596
550,23597
152,23598
122,23599
142,23600
283,23601
190,23602
3,23603
155,23604
63,23605
11,23606
38,23607
19,23608
51,23609
9,23610
42,23611
8,23612
8,23613
52,23614
5,23615
89,23616
1,23617
77,23618
3,23619
65,23620
33,23621
9,23622
23,23623
5,23624
42,23625
278,23626
6,23627
11,23628
8,23629
95,23630
78,23631
34,23632
676,23633
189,23634
96,23635
4,23636
686,23637
90,23638
341,23639
28,23640
6,23641
18,23642
232,23643
332,23644
94,23645
54,23646
0,23647
71,23648
42,23649
189,23650
2,23651
114,23652
33,23653
39,23654
99,23655
2,23656
490,23657
11,23658
59,23659
173,23660
376,23661
0,23662
4,23663
22,23664
64,23665
194,23666
89,23667
703,23668
2,23669
2,23670
4,23671
8,23672
55,23673
903,23674
18,23675
79,23676
40,23677
1,23678
196,23679
8,23680
42,23681
136,23682
55,23683
797,23684
217,23685
9,23686
67,23687
165,23688
324,23689
5,23690
68,23691
135,23692
398,23693
16,23694
50,23695
119,23696
280,23697
217,23698
108,23699
289,23700
265,23701
49,23702
3,23703
20,23704
4,23705
32,23706
199,23707
75,23708
12,23709
3,23710
97,23711
35,23712
37,23713
19,23714
50,23715
12,23716
26,23717
8,23718
85,23719
147,23720
15,23721
2268,23722
16,23723
1170,23724
346,23725
144,23726
2,23727
267,23728
12,23729
5,23730
18,23731
189,23732
460,23733
5,23734
53,23735
320,23736
16,23737
92,23738
22,23739
28,23740
18,23741
38,23742
9,23743
1,23744
41,23745
65,23746
12,23747
4,23748
53,23749
41,23750
69,23751
320,23752
0,23754
0,23757
2,23758
174,23759
49,23760
5,23761
18,23762
100,23763
6,23764
44,23765
206,23766
24,23767
6,23768
207,23769
17,23770
1530,23771
113,23772
2,23773
12,23774
89,23775
2,23776
63,23777
57,23778
128,23779
114,23780
194,23781
32,23782
393,23783
0,23784
46,23785
4,23786
260,23787
42,23788
101,23789
22,23790
364,23791
39,23792
45,23793
64,23794
151,23795
1270,23796
4,23797
33,23798
84,23799
41,23800
13,23801
32,23802
5,23803
54,23804
1,23805
49,23806
114,23807
33,23808
10,23809
10,23810
0,23811
2,23812
6,23813
176,23814
0,23815
35,23816
91,23817
126,23818
28,23819
17,23820
434,23821
33,23822
0,23823
174,23824
12,23825
177,23826
119,23827
90,23828
12,23829
98,23830
54,23831
147,23832
89,23833
328,23834
20,23835
28,23836
294,23837
55,23838
21,23839
99,23840
0,23841
21,23842
1,23843
45,23844
5,23845
1,23846
26,23847
449,23848
42,23849
34,23850
1,23851
17,23852
22,23853
17,23854
33,23855
368,23856
91,23857
125,23858
26,23859
14,23860
83,23861
97,23862
48,23863
558,23864
12,23865
42,23866
7,23867
135,23868
80,23869
24,23870
16,23871
1,23872
0,23873
24,23874
24,23875
15,23876
6,23877
66,23878
10,23879
284,23880
22,23882
114,23883
36,23884
15,23885
58,23886
3,23887
944,23888
0,23889
17,23890
761,23891
14,23893
247,23894
452,23895
41,23896
2,23897
10,23898
59,23899
1179,23900
39,23901
809,23902
22,23903
46,23904
92,23905
65,23906
15,23907
53,23908
52,23909
242,23910
65,23911
28,23912
33,23913
25,23914
144,23915
137,23916
211,23917
18,23918
29,23919
1,23920
5,23921
140,23922
15,23923
2,23924
25,23925
6,23926
38,23927
2,23928
20,23929
348,23930
619,23931
4,23932
85,23933
145,23934
85,23935
309,23936
9,23937
347,23938
12,23939
1,23940
39,23941
183,23942
139,23943
485,23944
906,23945
222,23946
2,23947
1,23948
19,23949
53,23950
17,23951
42,23952
97,23953
20,23954
120,23955
2,23956
34,23957
63,23958
5,23959
48,23960
22,23961
3,23962
0,23963
329,23964
38,23965
3,23966
102,23967
20,23968
1,23969
20,23970
63,23971
154,23972
0,23973
152,23974
25,23975
84,23976
4,23977
329,23978
18,23979
20,23980
21,23981
147,23983
29,23984
3,23985
78,23986
80,23987
60,23988
16,23989
308,23990
20,23991
6,23992
9,23993
1,23994
75,23995
1233,23996
6,23997
179,23998
283,23999
713,24000
25,24001
217,24002
353,24003
12,24004
151,24005
106,24006
0,24007
109,24008
15,24009
126,24010
102,24011
41,24012
69,24013
20,24014
192,24015
79,24017
109,24018
14,24019
3,24020
16,24021
5,24022
154,24023
0,24024
15,24025
115,24026
269,24027
2,24028
11,24029
30,24030
951,24031
45,24032
2,24034
14,24035
10,24036
243,24037
170,24038
28,24039
50,24040
17,24041
5,24042
621,24043
56,24044
28,24045
17,24046
8,24047
87,24048
84,24049
50,24050
43,24051
19,24052
17,24053
5,24054
29,24055
69,24056
433,24057
50,24058
11,24060
89,24061
0,24062
0,24063
414,24064
2,24065
208,24066
9,24067
905,24068
208,24069
28,24070
18,24071
191,24072
788,24073
67,24074
24,24075
42,24076
0,24077
192,24078
34,24079
129,24080
70,24081
26,24082
5,24083
16,24084
8,24085
16,24086
143,24087
0,24088
147,24089
54,24090
99,24091
537,24092
287,24094
40,24095
50,24096
3,24097
82,24098
98,24099
4,24100
3,24101
43,24102
32,24103
143,24104
30,24105
4,24106
13,24107
7,24108
27,24109
112,24110
15,24111
59,24112
192,24113
237,24114
68,24115
117,24116
2,24117
136,24118
15,24119
37,24120
92,24121
41,24122
152,24123
0,24124
70,24125
1178,24126
5,24127
12,24128
11,24129
19,24130
80,24131
62,24132
18,24133
50,24134
12,24135
6,24136
3,24137
387,24138
102,24139
22,24140
264,24141
726,24142
78,24143
7,24144
267,24145
318,24146
1482,24147
0,24148
19,24149
77,24150
5,24151
73,24152
7,24153
101,24154
295,24155
316,24156
11,24157
146,24158
8,24159
147,24160
8,24161
37,24162
46,24163
16,24164
21,24165
1026,24166
43,24167
232,24168
251,24169
23,24170
27,24171
38,24172
16,24173
180,24174
104,24176
1,24177
47,24178
221,24179
154,24180
58,24181
24,24182
6,24183
135,24185
1,24186
37,24187
68,24188
518,24190
48,24191
3,24192
58,24193
201,24194
7,24195
100,24196
0,24197
210,24198
119,24199
92,24200
302,24201
7,24202
19,24203
7,24204
264,24205
853,24206
132,24207
0,24208
115,24209
48,24210
106,24211
118,24212
38,24213
141,24214
13,24215
18,24216
26,24217
0,24218
22,24219
25,24220
45,24221
13,24222
0,24223
474,24224
51,24225
31,24226
240,24227
1,24228
433,24229
68,24230
2,24231
8,24232
215,24233
167,24234
63,24235
19,24236
745,24237
6,24238
80,24239
13,24240
48,24241
441,24242
8,24243
0,24244
108,24245
283,24246
3,24247
235,24248
120,24249
126,24250
33,24251
62,24252
236,24253
16,24254
17,24255
150,24256
69,24257
39,24258
35,24259
2,24260
26,24261
160,24262
7,24263
1,24264
25,24266
20,24267
189,24268
16,24269
346,24270
100,24271
114,24273
230,24274
10,24275
5,24276
30,24277
0,24278
24,24279
52,24280
1,24281
2288,24282
209,24283
21,24284
30,24285
544,24286
90,24287
68,24288
46,24289
137,24290
0,24291
1,24292
207,24293
12,24294
2,24295
49,24296
47,24297
216,24298
584,24299
109,24300
760,24301
6,24302
26,24303
128,24304
190,24305
75,24306
18,24307
636,24308
74,24309
28,24310
468,24311
98,24312
0,24313
28,24314
30,24315
93,24316
106,24317
40,24319
15,24320
14,24321
1,24322
17,24323
45,24324
246,24325
9,24326
58,24327
437,24328
484,24329
1,24330
281,24331
308,24332
177,24333
6,24334
149,24335
660,24336
1072,24337
168,24338
2,24339
12,24340
20,24341
363,24342
58,24343
9,24344
356,24345
83,24346
3,24347
1,24348
3,24349
13,24350
147,24351
5,24352
0,24353
11,24354
17,24355
18,24356
15,24357
196,24358
45,24359
186,24360
48,24361
117,24362
778,24363
55,24364
88,24365
68,24366
15,24367
8,24368
0,24369
55,24370
53,24371
92,24372
251,24373
3,24374
26,24375
69,24376
52,24377
97,24378
1,24379
75,24380
150,24381
38,24382
38,24383
1,24384
46,24385
11,24386
184,24387
48,24388
47,24389
270,24390
2291,24391
161,24392
1,24393
35,24394
46,24395
258,24396
22,24397
95,24398
0,24399
76,24400
87,24401
48,24402
242,24403
21,24404
17,24405
104,24406
4,24407
67,24408
4,24409
437,24410
193,24411
5,24412
27,24413
19,24414
128,24415
187,24416
36,24417
1054,24418
41,24419
117,24420
18,24421
111,24422
24,24423
26,24424
9,24425
145,24426
117,24427
148,24428
35,24429
3,24430
100,24431
0,24432
484,24433
13,24434
15,24435
3,24437
354,24438
117,24439
10,24440
320,24441
17,24442
64,24443
96,24444
50,24445
7,24446
376,24447
48,24448
2,24449
795,24450
84,24451
4,24452
43,24453
338,24454
92,24455
65,24456
48,24457
46,24458
100,24459
0,24460
3,24461
53,24462
60,24463
99,24464
18,24465
64,24466
28,24467
5,24468
76,24469
32,24470
22,24471
155,24472
212,24473
58,24474
2,24475
20,24476
4,24477
3,24478
13,24479
71,24480
141,24481
58,24482
13,24483
3,24484
6,24485
3,24486
1,24487
102,24488
204,24489
38,24490
4,24491
1,24492
5,24493
22,24494
0,24495
19,24496
16,24497
0,24498
62,24499
157,24500
24,24501
7,24502
390,24503
145,24504
488,24505
46,24506
20,24507
247,24508
29,24509
32,24510
453,24511
47,24512
110,24513
69,24514
28,24515
65,24517
22,24518
16,24519
98,24520
0,24521
59,24522
110,24523
16,24524
6,24525
72,24526
149,24527
164,24528
272,24529
19,24530
0,24531
36,24532
6,24533
1477,24534
130,24535
2,24537
37,24538
44,24539
111,24540
37,24541
6,24542
80,24543
16,24544
9,24545
57,24546
8,24547
24,24548
10,24549
1,24551
3,24552
68,24553
53,24554
26,24555
62,24556
77,24557
2292,24558
2293,24559
80,24560
141,24561
8,24562
28,24563
17,24564
218,24565
105,24566
29,24567
13,24568
55,24569
3,24570
608,24571
41,24572
2,24573
12,24574
260,24575
3,24576
9,24577
0,24578
125,24579
6,24580
15,24581
19,24582
2,24583
58,24584
3,24585
5,24586
41,24587
60,24588
9,24589
3,24590
65,24591
106,24592
27,24593
41,24594
2,24595
56,24596
1,24597
47,24598
46,24599
0,24600
39,24601
100,24602
100,24603
78,24604
213,24605
525,24606
130,24607
15,24608
7,24609
1,24610
129,24611
525,24612
9,24613
9,24614
170,24615
22,24616
29,24617
11,24618
1475,24619
122,24620
158,24621
157,24622
69,24623
340,24624
47,24625
9,24626
56,24627
202,24628
70,24629
33,24630
10,24631
21,24632
19,24633
247,24634
715,24635
30,24636
318,24637
6,24638
123,24639
11,24640
298,24641
273,24642
84,24643
218,24644
25,24645
15,24646
11,24647
1242,24648
46,24649
16,24650
24,24651
186,24652
1019,24653
99,24654
3,24655
15,24656
108,24657
271,24658
57,24659
6,24660
17,24661
44,24662
299,24663
86,24664
206,24665
0,24666
0,24667
561,24668
319,24669
1,24670
322,24671
9,24672
1175,24673
5,24674
100,24675
0,24676
291,24677
56,24678
14,24679
71,24680
107,24681
18,24682
13,24683
2295,24684
1,24685
10,24686
1,24687
1472,24689
660,24690
3,24691
1,24692
5,24693
83,24694
109,24695
0,24696
142,24697
200,24698
6,24699
154,24700
0,24701
0,24702
26,24703
0,24704
214,24705
47,24706
75,24707
35,24708
6,24709
2,24710
5,24711
55,24712
0,24713
39,24714
249,24715
155,24716
349,24717
117,24718
1,24719
33,24720
813,24721
37,24722
7,24723
1471,24724
81,24725
2,24726
35,24727
941,24728
106,24729
3,24730
3,24731
87,24732
181,24733
111,24734
201,24735
200,24736
68,24737
1,24738
6,24739
11,24740
34,24741
26,24742
587,24743
5,24744
23,24745
138,24746
173,24747
127,24748
3,24749
6,24750
44,24751
77,24752
23,24753
10,24754
146,24755
24,24756
30,24757
67,24758
1,24759
206,24760
61,24761
35,24762
5,24763
174,24764
0,24765
18,24766
6,24767
55,24768
49,24769
18,24770
12,24771
17,24772
47,24773
61,24774
247,24775
3,24776
3,24777
7,24778
19,24779
11,24780
334,24781
81,24782
12,24783
2296,24784
2,24785
0,24786
24,24787
52,24788
133,24789
413,24790
67,24791
2283,24792
71,24793
28,24794
2266,24795
10,24796
11,24797
161,24798
12,24799
125,24800
83,24801
8,24802
317,24803
45,24804
244,24805
75,24806
95,24807
25,24808
337,24809
215,24810
3,24811
659,24812
40,24814
2,24815
0,24816
1,24817
15,24819
301,24820
1,24821
2,24822
122,24823
1,24824
20,24825
122,24826
67,24827
35,24828
54,24829
621,24830
1,24831
2251,24832
79,24833
9,24834
12,24835
