journal_id,journal,journal_embedding_0,journal_embedding_1,journal_embedding_2,journal_embedding_3,journal_embedding_4,journal_embedding_5,journal_embedding_6,journal_embedding_7,journal_embedding_8,journal_embedding_9,journal_embedding_10,journal_embedding_11,journal_embedding_12,journal_embedding_13,journal_embedding_14,journal_embedding_15,journal_embedding_16,journal_embedding_17,journal_embedding_18,journal_embedding_19,journal_embedding_20,journal_embedding_21,journal_embedding_22,journal_embedding_23,journal_embedding_24,journal_embedding_25,journal_embedding_26,journal_embedding_27,journal_embedding_28,journal_embedding_29,journal_embedding_30,journal_embedding_31,journal_embedding_32,journal_embedding_33,journal_embedding_34,journal_embedding_35,journal_embedding_36,journal_embedding_37,journal_embedding_38,journal_embedding_39,journal_embedding_40,journal_embedding_41,journal_embedding_42,journal_embedding_43,journal_embedding_44,journal_embedding_45,journal_embedding_46,journal_embedding_47,journal_embedding_48,journal_embedding_49,journal_embedding_50,journal_embedding_51,journal_embedding_52,journal_embedding_53,journal_embedding_54,journal_embedding_55,journal_embedding_56,journal_embedding_57,journal_embedding_58,journal_embedding_59,journal_embedding_60,journal_embedding_61,journal_embedding_62,journal_embedding_63,journal_embedding_64,journal_embedding_65,journal_embedding_66,journal_embedding_67,journal_embedding_68,journal_embedding_69,journal_embedding_70,journal_embedding_71,journal_embedding_72,journal_embedding_73,journal_embedding_74,journal_embedding_75,journal_embedding_76,journal_embedding_77,journal_embedding_78,journal_embedding_79,journal_embedding_80,journal_embedding_81,journal_embedding_82,journal_embedding_83,journal_embedding_84,journal_embedding_85,journal_embedding_86,journal_embedding_87,journal_embedding_88,journal_embedding_89,journal_embedding_90,journal_embedding_91,journal_embedding_92,journal_embedding_93,journal_embedding_94,journal_embedding_95,journal_embedding_96,journal_embedding_97,journal_embedding_98,journal_embedding_99,journal_embedding_100,journal_embedding_101,journal_embedding_102,journal_embedding_103,journal_embedding_104,journal_embedding_105,journal_embedding_106,journal_embedding_107,journal_embedding_108,journal_embedding_109,journal_embedding_110,journal_embedding_111,journal_embedding_112,journal_embedding_113,journal_embedding_114,journal_embedding_115,journal_embedding_116,journal_embedding_117,journal_embedding_118,journal_embedding_119,journal_embedding_120,journal_embedding_121,journal_embedding_122,journal_embedding_123,journal_embedding_124,journal_embedding_125,journal_embedding_126,journal_embedding_127
2265,The Periodic Table II,0.7995486,-0.11680679,-1.2062656,2.0347824,0.6509356,1.4732357,0.4755382,-0.46977985,-0.18867679,0.84805375,-0.27857625,-1.1199865,0.072701894,1.2833239,0.024035523,-0.29326466,0.2550205,0.13806744,0.4689166,-0.63242406,0.40074468,-0.4161408,-0.22605048,-1.0882559,-0.35511762,0.5949283,-0.5080211,-0.34783423,0.17739944,-0.7885077,0.8195706,-0.4275106,-1.0195665,-0.6132783,0.22101241,0.4465102,0.13835442,-1.228867,1.3478652,-0.26163176,-0.24241833,-0.033890523,0.25780925,0.81942725,0.5799956,0.21458189,-0.5855307,0.13673761,-0.14557283,-0.38898242,-0.13418914,-0.43651104,-0.319127,-0.17762183,-0.56426585,0.24826191,-0.033504788,0.15597445,0.74891025,-0.09017519,-0.75137556,0.5737828,0.8537333,0.44962302,-0.18968157,0.6273216,-0.56185246,-0.20000497,-0.6529399,0.26938367,-0.19274132,-0.5932862,0.503183,-0.5376201,0.14488089,0.90177774,-0.90666395,-0.29806784,-0.7845942,0.87334615,-0.07073537,0.071816124,-0.24683268,0.014541077,0.1938946,0.5162614,-0.41142064,0.27377614,-0.7671855,0.2521878,-0.099143624,0.1249895,0.0018263655,0.29262793,0.2694349,0.48335412,0.23904292,-0.2700995,-0.49312168,0.55473894,0.085023224,0.7202366,0.64941055,-0.15097332,0.13774809,0.1120309,-0.112527475,0.26388323,0.14481737,0.55392,-0.1569927,-0.70322025,0.13871212,0.2080778,-0.21240824,0.6800339,0.16690072,0.23021494,-0.0018597774,-0.3163017,0.0033473442,0.042241737,-0.15594864,-0.20288797,0.15041119,0.2230204,0.13200971,0.37279052
2237,"Air, Soil and Water Research",-1.6573205,1.679048,2.41385,-0.114235245,0.6725268,1.4242188,0.96359205,0.1400397,1.6580092,0.6866423,1.7802793,0.40263298,-1.0724041,0.04074792,-0.34921232,-1.6216753,-0.30574098,0.34246066,-1.1153374,-0.033609543,0.3519516,-0.4055083,-0.30777213,-0.5688473,-0.59559643,-0.028870411,0.3756798,-0.18042803,-0.13856257,-0.10006066,-1.2575158,0.7535843,-0.22977763,0.7967646,-0.79337144,-0.7451634,0.8225829,0.56428343,0.649726,-0.21955068,0.14860967,0.4113267,0.0316054,0.58802843,0.13055713,0.4494258,0.4819589,0.2907097,0.3108497,0.0621564,-0.085230745,0.012665425,0.064231314,-0.26007676,0.13871905,-0.43378648,0.097228326,0.35755098,-0.46441317,-0.27794042,-0.3700413,0.56878746,0.091162555,0.103617646,0.15496318,-0.8309717,0.24180412,-0.3881977,0.109242246,-0.7321796,-0.27198157,-0.2243559,0.41510013,0.49053848,-0.09536025,-0.424302,0.006422158,0.72152257,0.21479724,-0.13962808,-0.1877881,0.106045544,0.33332944,-0.048966985,0.19268283,-0.057744935,-0.57729626,0.23852001,-0.02756739,-0.09084614,0.47751433,-0.7623548,-0.4881785,-0.016564414,-0.21324089,0.123069145,0.4181967,-0.12693198,0.0743916,-0.005543863,-0.09291575,0.077071115,0.045007367,-0.273119,-0.06160606,0.17182115,0.017657822,0.35443,-0.2452896,0.057296697,-0.21205845,-0.109651595,0.11888693,-0.20721112,0.4122282,0.18222043,0.2721123,0.36342293,-0.57719994,0.02959815,0.016392501,-0.43979013,-0.3499968,0.031111285,-0.030893108,-0.028599331,0.18508632,-0.17252962
2238,Building Simulation,1.3497509,3.5740116,-0.5676561,-0.66403556,-0.41027763,-0.7252355,-2.2766695,0.6616151,0.48996794,1.081047,1.7195628,-0.42237613,-1.2547892,-0.0669888,0.66704124,1.0501231,0.4152872,1.1612822,-0.4720323,0.42169636,0.051274274,-0.9071145,-1.1819648,1.4405612,-0.91187674,0.30430523,-0.50104195,-0.23941754,0.49057212,-0.46465817,-0.4778192,0.57994753,-0.56695265,0.66946346,-0.10186987,0.86066127,0.059048925,-1.2711822,-0.3496076,-0.51611036,0.7308328,-0.6986905,-0.38396913,0.4496124,0.49254355,-1.4447927,0.8488996,-0.34375185,-0.42980793,-1.2593794,0.4770173,-0.49866518,0.42186108,0.28459156,-1.2046243,1.4386868,0.029709063,0.04575259,-0.8997467,-0.015735835,0.05557404,-0.15490527,-0.37104806,0.8095883,0.09659591,0.17944372,0.7528235,0.5212547,0.52415663,-0.44970536,-0.4471581,0.4023961,-0.39650834,0.6473933,0.19787134,0.48392063,0.3335635,-0.038672213,0.46867317,-0.9937361,-0.34995747,-0.84914035,0.028042058,0.36979488,-0.4679205,0.33332255,0.6082096,0.043590877,0.4133898,0.9113192,-0.25684714,-0.5002958,0.2295251,-0.1790187,0.01914663,-0.11480478,-0.26775685,0.06394063,-0.57718927,-0.83982706,-0.54558593,0.121836625,0.028868096,-0.6776658,0.23372595,0.24473734,-0.057739027,-0.43499207,-0.1292815,0.047528435,0.41801247,0.5203992,-0.35895714,0.41701046,-0.35971126,0.10229328,-0.28131896,-0.33375525,-0.17414504,-0.1246244,0.53098613,0.45403984,-0.3209136,0.5626935,-0.06891192,-0.039436072,-0.4075026,0.0956059
917,PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-MATHEMATICAL SCIENCES,-0.28980535,0.45050186,-1.743954,1.3927611,0.3165442,-0.7228864,-0.53739357,0.98407114,-0.39299956,-0.24683467,1.0317395,0.011695744,-0.4140329,0.1618818,0.21809408,-0.5986506,0.009096311,0.27365506,-0.1686745,-0.39669076,-0.4248577,0.18251456,0.14804439,-1.2175487,-0.33138585,0.7163024,0.10017257,-0.47191215,0.05790303,0.10038161,0.0536043,-0.11869325,-0.049006805,-0.043760154,-0.28858262,-0.50049293,0.31999677,-0.7346784,-0.21199946,0.43436548,0.573458,0.4627048,-0.08187744,-0.31793463,-0.121064536,-0.4563474,-0.49945104,0.12696144,-0.19832422,0.11857252,-0.27877027,0.059346277,-0.026935777,0.27504817,-0.8488339,0.22181948,0.044081848,-0.122534014,0.4401666,-0.47059512,-0.07846707,0.22097674,-0.34230804,0.21833213,-0.38325796,0.29985714,-0.1829044,0.8018467,0.34313312,0.255781,-0.29848704,-0.3532934,0.07838985,0.030084226,0.23431043,0.05409862,0.38085896,0.30072418,0.34769034,-0.30870545,0.33008957,-0.16597946,-0.6822858,0.24683684,0.20430396,-0.30383655,0.00024508563,0.30394557,0.6509175,0.33712792,0.44840795,0.25978494,0.4603886,-0.23325612,0.08703294,-0.12307502,0.46970853,0.113737024,-0.3264116,0.44111928,-0.6378016,-0.030605583,-0.07694758,0.04610868,0.0841434,0.14107528,-0.2838989,0.072871186,0.26935557,-0.20048517,-0.13020311,0.03700101,0.065628685,0.053154904,0.048345357,-0.11124108,0.20502591,0.24521756,0.1712229,-0.28730968,-0.13672946,-0.112847105,0.08986891,0.113298446,-0.13798262,0.35445714,-0.040428765,0.04143225
2240,Acta Crystallographica Section A Foundations and Advances,0.17672364,-0.581926,-1.5059295,0.8405905,0.914212,1.9341267,-1.0378771,0.69568515,0.25380757,-0.6496442,0.17231975,-0.98520964,1.5591792,-0.7107969,-0.65293276,-0.3836205,-0.59764165,1.015525,0.13277785,-0.79724354,0.7537277,-0.06054773,-0.047322795,0.8868822,-0.73852307,0.7072026,-0.098604314,-0.5143773,-1.6937923,0.19267613,-0.47338662,0.34271836,0.095615625,-0.7050849,-0.21670933,0.20830499,0.2922197,-0.42597646,0.61315024,-0.3383489,0.5538181,0.14938417,0.07159188,-0.2276663,0.24105133,0.2431389,0.21567537,-0.17346312,-0.2902236,-0.26007396,-0.37142923,-0.5215931,0.37352198,0.2505678,-0.047225643,0.64012456,0.59644896,0.6664993,-0.4067291,0.6964887,-0.042318523,0.5190795,0.25541323,0.38071242,0.2177083,0.3991191,-0.3301789,0.24740241,-0.016479524,0.6890417,0.46717113,-0.08163439,-0.059411913,-0.1145466,-0.064017914,-0.44620726,0.13597034,-0.1378482,0.14020728,1.002018,0.12883972,0.0035972577,0.010326262,-0.019633517,-0.1860863,-0.09079759,0.28003556,-0.18745889,0.014864081,-0.29971313,0.29839742,0.12044281,-0.16255395,-0.3316574,0.41202182,-0.40391013,-0.17998117,0.18965343,-0.17482652,0.40389037,0.25669006,-0.09203828,0.2522145,0.2675611,-0.092877835,-0.13841139,0.28676105,-0.07082274,0.16196276,-0.27506417,0.16116062,0.0030203457,-0.10583779,-0.16776922,-0.16382138,0.22099598,0.030749628,0.11642083,-0.039244805,-0.13662791,-0.1561769,-0.3024273,0.018133404,0.029456891,-0.26871765,-0.030964414,-0.012059346,0.04322964
1079,Colloids and Surfaces,1.495028,-1.7652969,-0.79160327,-0.7546004,1.2570561,2.3324707,0.50987613,0.4797577,0.44465688,1.7467042,0.38335258,0.47875887,-0.89012754,0.7089114,-1.4828101,-0.77711815,1.0930772,0.12944388,0.08993814,0.6738837,-0.94344956,-1.3334253,0.23515223,1.9600809,1.1836176,1.8811703,0.6639082,-0.79810697,0.11260013,-0.8166005,0.7322342,-0.39393818,-0.4475526,-1.0657566,-1.0788316,1.0527383,0.51231223,0.18390405,0.027580172,-0.21598661,0.92516273,-0.042551868,-0.37727347,-0.40109703,-0.5405584,0.4897799,-0.027093433,-0.593225,-0.62947845,-0.756764,0.17548497,0.2496507,0.46601257,0.3057119,0.08758637,-0.014657915,-0.73932284,-0.196554,0.22393075,-0.82969284,-0.23683482,0.29871815,-0.09146885,-0.7100686,0.09207954,0.20748396,0.2638453,-0.71829516,-0.30070734,0.551842,-0.006584193,0.0008521891,-0.5340068,-0.3489019,-0.05775539,0.36708334,-0.2098554,0.65848076,0.14605163,0.1546841,0.752668,0.2598529,-0.019750778,0.23470332,0.28462264,-0.14861844,-0.5141502,0.0091733625,0.040876724,-0.12204203,0.21544035,-0.050123725,0.21456404,-0.53642946,0.5009047,0.225372,-0.4923657,0.11037848,-0.27901822,0.03826232,-0.45712554,-0.07307147,0.07370108,0.0017667868,0.31339365,-0.12611446,0.47756502,-0.032179974,-0.34280306,-0.4846124,0.41774672,-0.22740452,0.054882716,0.11194905,-0.24492979,-0.22101927,0.23784125,0.1446867,0.030147333,-0.23875561,-0.18820786,0.27663752,0.19316621,0.11865929,-0.051582403,0.23975201,0.2934967,-0.0040717116
1171,South African Journal of Chemical Engineering,0.3423037,0.03387932,1.8576031,0.3383634,0.60494787,-1.5481694,0.11313833,-0.78262895,-0.53668845,-0.43601516,0.59259206,0.109927826,-0.018640958,-0.787035,-0.7756532,0.059469875,-0.068999715,0.730813,0.6877276,-0.49888712,0.44115746,0.12581474,-0.18748577,-0.15792753,0.46150994,-0.29546088,-0.7436623,0.4959055,0.5253139,0.4040772,-0.01789508,0.1481176,-0.40981784,0.44018063,0.2714644,0.49334362,0.50731146,0.4758056,-0.59959304,0.12495611,-0.16329046,0.4554515,0.15865718,-0.074757025,-0.49553853,-0.31179273,-0.50457627,-0.12032612,0.7918778,0.30678523,-0.23622644,0.34081453,0.20356844,-0.25072005,-0.45325816,0.47062492,-0.21972862,0.020954771,-0.49496678,-0.22352068,-0.19414368,0.59494984,0.07283636,-0.12895617,-0.18273771,0.21096572,-0.056686517,-0.122922786,-0.063815884,0.2091726,-0.05992397,0.11586299,0.022850772,0.82726127,0.6235686,0.0147728585,-0.7422164,0.15879394,0.2179983,-0.49346432,-0.55355906,0.21647786,0.5055944,0.14203894,-0.40416753,0.14930958,0.11577351,-0.3519972,0.10382196,0.061906286,-0.005354035,0.3923216,-0.1673767,0.18082783,0.1672569,-0.16556728,0.059201498,-0.22178829,0.03638003,0.64451736,0.22634272,0.10960312,-0.16867194,-0.11740252,0.19886571,-0.040637717,0.16606082,0.3493,-0.14389224,-0.17328553,0.11638395,0.027906956,-0.015418145,0.239614,-0.054697003,-0.39900953,-0.39173564,-0.11468334,-0.24266829,-0.1818894,-0.106251925,-0.06345681,0.46970853,-0.05742884,0.07848571,-0.0014323692,0.22325636,0.12166935
1503,Journal of the Chinese Institute of Engineers,0.5166773,1.9285357,-0.78501326,0.8673109,1.1521907,-2.0885112,-0.52300584,-0.13187186,-1.1779016,0.13344616,0.6905147,-0.27533343,-0.2299552,-0.57700044,-0.91335505,0.633175,-0.028868243,0.5184273,-0.021252805,0.7106684,-0.68843853,0.74630773,-0.6004549,-0.6255535,-0.09886905,0.9701063,0.6370296,-0.72291094,0.06686589,-0.71044195,0.2577734,0.34113336,0.33424526,0.66267407,-0.016212419,-0.028634943,-0.6752768,-0.4181682,-0.17179021,0.047938917,0.27303573,0.033121217,-0.21617524,0.40116063,-0.07386817,0.36566195,0.08510348,-0.0039407285,-0.4447747,0.5095259,0.11745308,0.1813387,0.046875354,-0.28663528,0.12946396,-0.19705689,-0.29829302,-0.15619935,0.024799298,-0.42275435,-0.14828458,-0.43511882,0.29668546,0.4090491,0.017500382,0.11120504,-0.377723,-0.006926979,0.18748054,-0.264656,0.35241237,-0.1271599,0.050821863,0.027970744,0.10140943,0.099171035,0.05660278,0.15594384,-0.050825734,0.059892412,0.44555843,-0.03330763,-0.046525028,-0.06065675,0.44261047,-0.3344472,-0.02055654,0.13285892,-0.12246625,0.35564876,-0.30732086,0.21960233,0.034663625,-0.04064892,-0.25593686,-0.18055025,-0.04301616,0.26494753,0.11572032,-0.44202647,-0.46712103,-0.026957568,0.18400246,0.2080597,0.033366498,-0.011842134,0.09691216,0.16605264,-0.23003937,0.078410506,-0.10617396,0.02994502,-0.115580276,0.15535273,-0.03918729,0.24372578,0.041528046,-0.007509688,-0.09263403,-0.18854144,0.015260811,0.07086649,0.05614473,-0.029129222,0.010873894,0.14999932,0.029790863,-0.10152911
738,Carbon-Based Metal-Free Catalysts,1.3914932,-1.2040455,1.6737083,0.025151556,-2.1134055,0.4873529,-2.308389,-1.7978834,-1.5535531,0.02563302,0.011498526,0.44934848,-0.1689482,-0.78452843,0.43326712,0.22323897,0.45292133,0.8877911,0.8428353,-0.21644728,0.16318412,-0.9892395,0.14598216,-0.60179615,0.6784946,-0.79195106,-0.3383513,-0.1377707,-0.39819098,-0.40723863,-0.19347468,0.44250467,0.09807541,-0.2972424,0.3237145,0.30438855,0.22203368,-0.40846297,0.24912108,0.48272467,0.34313256,1.2197708,0.42699215,-0.6037243,-0.02579316,-0.29237854,1.35022,0.4762946,-0.29739586,0.1003459,0.04214355,-0.038038157,-0.0151499575,-0.19689292,-0.09264184,0.30568737,0.048160758,-0.4129234,-0.052033085,-0.48635995,0.31111684,0.14158233,0.19916391,-0.5924639,0.42340747,-0.23223615,0.066649504,0.4469782,-0.12527606,0.08904962,-0.40013766,0.3830296,0.2736979,0.07376108,0.21831465,0.056688197,0.8493345,-0.306388,-0.34658736,-0.76691276,0.61997485,-0.111884736,-0.33009794,0.31750545,-0.3050269,-0.05556881,0.8646688,-0.27989838,0.34770495,0.44732478,-0.5024988,0.31506297,-0.16492786,-0.101348095,-0.019834403,0.1288267,-0.35094386,0.3808251,0.3101213,-0.4112812,0.21569909,-0.8441903,-0.11749978,-0.08973544,-0.29466072,-0.006065739,-0.027027141,0.45552886,-0.35005075,-0.20902655,0.5949825,0.07479024,0.46471572,0.40738124,-0.2087512,0.35239914,-0.3134917,0.23898582,-0.15945148,0.42860362,-0.6723086,0.21883568,-0.22739963,-0.3125241,-0.2369127,0.21716554,-0.12917124,-0.1394541
689,Polymer-Plastics Technology and Materials,2.4828393,-0.21990599,0.3064623,-2.9423337,1.2728301,-0.7696837,-0.4672684,-0.45799622,0.6281746,2.4512615,-1.2266017,0.7640464,1.4961329,-0.22819598,0.5965918,-0.13803862,0.09299896,0.66668546,0.9857599,0.4391264,-0.70124435,0.8245993,-0.49327925,-0.6260684,0.10530054,0.27014798,-0.37506145,0.26193938,-0.2602058,0.8893982,-0.2809399,0.2347061,-0.8713776,-0.48538896,-0.16414954,-0.19516516,-0.5281932,-0.36467722,-0.11993211,0.1346713,-0.18434317,0.4072529,-0.31583825,0.29482445,-0.019346932,0.4748002,0.0011513091,0.18319733,-0.21335852,0.040885035,-0.011152481,0.3923454,0.04478875,0.2564172,-0.1815359,-0.8167178,-0.58714455,-0.0067121247,-0.35707706,-0.36977404,0.2748897,-0.0007833442,0.42990217,0.19857524,0.00053560577,-0.22173585,-0.041958414,0.2602857,0.0096267,-0.028862752,-0.3368641,-0.055368725,-0.1054906,-0.16421911,-0.05822483,0.7404178,-0.28023827,-0.1771063,-0.105741344,0.30189323,0.005986988,0.005783952,0.00013535195,-0.26060984,0.19811854,0.07803053,0.036738236,-0.4742913,-0.0150550995,0.13318641,0.37459347,-0.20324393,-0.070459366,-0.23464222,-0.08682433,-0.05564824,-0.18033668,0.20316486,0.22649989,0.11076007,-0.02880265,-0.18627816,0.09009198,-0.22679141,0.28949934,-0.12435893,-0.42459133,-0.036623746,0.051819805,-0.16854884,-0.26679164,0.097220525,-0.05870228,0.13082054,0.2085778,0.0010167814,-0.0483049,0.09841695,0.3130806,0.060600538,-0.0702235,-0.2457505,0.14508834,-0.36973548,-0.07448794,-0.1652576,0.2027281,-0.29567987
1501,"2011 International Conference on Consumer Electronics, Communications and Networks (CECNet)",-0.38499284,1.7054915,-1.5823957,-0.45034924,-1.1224504,-0.5876887,0.54542476,-1.3731718,-0.28981698,0.014417588,-0.6074552,-0.2083362,0.5904687,1.1348976,-0.27008605,-0.48556054,0.38018322,-0.7833192,-0.14989768,0.43978342,-0.3279601,0.43980405,-0.3504654,0.16569068,-0.08838031,-0.029263588,-0.19135386,0.6102728,0.4773541,0.33873475,0.26342407,0.21687613,-0.5448177,-0.9031539,-0.91695714,0.15185745,-0.34996343,-0.26846838,-0.45333934,-0.10971682,0.30348647,0.21915516,-0.9178847,-0.7805159,-0.049183313,-0.31726906,0.008957827,-0.37885317,-0.41122797,0.31076318,0.61367434,-0.2562447,-0.2658534,-0.43982512,-0.121127225,-0.23462272,0.14778857,0.14330864,0.063228846,-0.26302823,-0.532049,0.06921071,-0.18932615,-0.09482215,0.12384409,-0.6634162,0.44780695,-0.35673174,0.67206836,0.060489908,0.21921353,0.71339434,-0.116874635,-0.05266031,-0.2775038,-0.08633193,-0.51428926,0.1897613,0.43321872,-0.28723076,-0.15956497,0.25040337,0.023331635,-0.022386543,0.11209076,-0.30038717,-0.10055527,0.08334788,-0.08171797,-0.033233624,-0.42017677,0.10919709,0.20200025,-0.4125148,0.5934611,-0.06635878,-0.273711,0.11042934,-0.081622265,-0.22238772,-0.32328507,-0.0106431125,0.17539792,-0.22203389,-0.21729396,-0.22820286,0.020638395,-0.004131265,0.09163402,0.15363605,0.43865612,-0.18503278,0.124501616,0.24154808,-0.38641185,-0.19026338,0.04163041,0.36975583,-0.4582157,0.34446773,-0.043797027,0.10384826,-0.19337644,-0.26343518,-0.054362223,0.073438704,-0.0018336135,-0.12396776
1500,International Journal of Nanomedicine,-0.13371412,-1.78178,-0.77051514,-1.1807681,-0.26720104,0.1313715,1.5640684,-0.7310327,-1.7140619,0.6215752,-0.13152134,0.58387107,-1.0568494,-0.22296584,0.42536175,0.056529585,-1.2707293,-0.0038979622,0.2493562,-0.5754068,0.5731506,-0.27176157,-0.07121399,-0.112786494,0.00033978332,0.03942607,0.5507831,-0.054824136,-0.39768165,-0.276603,-0.4426929,0.28069443,0.46177983,0.4006718,0.31752673,-0.43746257,0.31805393,0.37611878,-0.37375167,-0.14170949,-0.24735996,-0.3104456,-0.509284,0.11418345,-0.098489396,-0.40962666,-0.26789787,0.14512911,-0.17523967,0.36377212,0.16235575,0.061918072,-0.16247422,-0.22884774,-0.43013602,-0.21758339,-0.2264756,-0.17140424,0.65465605,0.28373376,0.01525295,0.16065258,-0.13689147,-0.31212366,-0.19076666,0.051231716,0.29951426,0.21276782,-0.009257705,-0.004119957,0.015342708,-0.07327499,0.46395728,-0.050479498,-0.3714063,-0.062109854,0.15986085,0.07807149,0.015718361,0.16142787,0.16740267,-0.19537465,0.1736077,0.007112872,0.0070142653,-0.13557053,-0.3573289,0.13784891,-0.14881347,-0.21255778,-0.05020171,-0.028553959,-0.09347733,0.080451734,0.093567215,0.11174315,0.14483847,-0.03631823,0.0026419577,-0.30559433,-0.2851419,0.28179848,-0.14269896,0.07838091,-0.085149564,-0.1197629,-0.1650261,0.02714287,-0.29946584,-0.22276755,0.2235563,0.14423412,0.1951054,0.034598015,-0.2572596,-0.057342418,0.06321879,0.16334209,0.045127362,-0.0058404724,0.25589222,-0.14628999,-0.016664095,0.041073546,-0.055109132,-0.19725579,0.041811176,0.16349079
2241,Frontiers in Nanotechnology,1.4324496,-1.1232713,-0.8251301,-2.3522098,-1.7100229,0.37228468,1.9112266,0.19775729,-2.1508563,0.15473455,1.502184,0.68733245,-0.70042634,-0.15431194,0.83835375,0.06381372,-0.04610831,-0.20886998,0.06543656,-0.18745655,0.20449957,-0.07676744,-0.0733257,-0.17096893,0.14266543,0.21204858,0.049822174,0.511368,-0.31500596,0.23644497,-0.033052754,0.10522205,-0.13022806,-0.24743704,-0.09641999,0.1749628,-0.3967261,0.23489034,-0.21424352,-0.21068051,0.14481492,0.13427044,0.068742394,0.02461738,0.34053698,0.10653123,-0.4449112,0.12254729,-0.2540353,0.094062716,-0.010705919,0.08207011,0.038195442,-0.2161736,0.036165394,0.01594423,-0.2799649,-0.4636332,-0.31476614,0.37147763,0.16297567,0.43974757,0.6806974,-0.06623451,-0.20696113,0.08417334,-0.08610264,0.48803282,0.23798485,-0.0840723,0.050172232,0.013379182,-0.11356969,0.028297972,-0.23516709,-0.04855188,-0.067371614,0.39864144,0.15020525,0.118611045,-0.03145825,-0.14360207,-0.23194766,-0.22178811,-0.32689986,-0.03940504,-0.25250474,0.23750848,-0.1577639,-0.1445836,-0.05375553,-0.21643105,-0.10327793,0.21100876,0.033452976,0.06995,-0.11227756,0.27569047,-0.018525688,0.31084213,-0.08766644,-0.1242076,0.23614892,0.12333437,0.06966596,0.013002899,0.05276726,0.12065218,0.042499814,0.07366893,0.33318213,0.05921124,-0.2328319,-0.0029570807,-0.09235809,-0.037010327,0.05753925,-0.20698003,-0.13012002,0.3102395,-0.3643409,-0.044389777,-0.058813754,-0.06618959,0.12880595,0.022686515,0.0683202,-0.21486917
1467,Journal of Environmental & Analytical Toxicology,-2.1365132,-0.46411937,2.3571723,-0.3151551,1.0800071,0.16924612,2.0660515,-1.4149898,0.65869635,0.35204917,-0.811683,-0.09106415,-0.20723023,-0.2580222,0.6405192,1.0931127,0.9287092,0.37120292,0.1065141,-0.033048328,0.16606808,0.3582611,0.6412083,-0.18424927,-0.58890074,0.24151528,0.55683744,0.41635022,0.13443069,0.38954002,0.028133366,-0.7749332,0.21703629,0.117661595,-0.094673365,0.3825007,0.07879433,-0.5722278,-0.30301905,-0.3007598,0.54608583,-0.037387613,-0.20111057,-0.5865665,-0.30084252,0.045712456,0.135493,0.080494516,-0.05065269,-0.07071509,-0.1847399,0.0922693,0.010062426,-0.025879342,-0.10353839,0.3991086,0.031929564,-0.1305315,0.19276774,-0.15319046,-0.08417,0.021387404,0.043825053,0.24979337,0.023108874,-0.008134722,-0.20186822,0.13282937,-0.02609004,-0.13810675,-0.24559547,0.33575663,-0.30096248,-0.021255419,-0.152428,-0.023433343,0.13921498,0.019369999,-0.16451105,-0.22635603,0.20163925,0.2828151,0.15797117,-0.064368084,-0.13758048,-0.1670209,0.16567442,0.019828444,-0.21967994,-0.009817379,-0.090105586,-0.26317027,0.1058113,0.09999655,0.047582224,-0.17270944,0.20439383,0.1553654,0.07814654,-0.0244304,-0.0757834,0.093557715,0.08605032,-0.025327954,0.048918974,0.084072754,-0.10854949,-0.09727534,0.01480755,-0.024694279,-0.06109027,-0.22367845,-0.023016661,-0.048968114,0.23082423,-0.036566585,-0.07083259,0.10790465,-0.052725498,-0.063553005,-0.09401875,-0.247378,-0.07187496,0.028768769,0.03116799,0.045350634,0.19875912,0.25146112
2242,Procedia Manufacturing,-1.8444762,0.5079777,-0.50392276,-2.0562773,0.009791626,-0.5135195,-1.8459706,-0.010007756,0.5034086,-1.4699916,0.75444984,0.5162599,0.7094159,0.8374897,-0.2913924,-0.13703993,-0.7711402,1.0333474,0.83664966,-1.493214,-0.048298728,-0.581122,-0.1732471,-0.10402176,-0.4998378,0.37125078,-0.59756875,-0.8582336,-0.16626701,0.8175412,0.87486863,1.2801766,-0.00038906242,0.70546776,-0.84247965,0.6585119,0.10507627,0.28374836,-0.62899804,0.36953527,0.5681549,-1.7956618,-0.4763498,0.18199265,-0.7658566,0.67000455,0.20152381,-1.3929114,-0.12010048,-1.4812162,0.71621907,-0.5085226,-0.15328075,-0.5983859,0.2425343,0.011722366,-0.28059283,-1.0389656,0.16431585,-0.08079567,0.3277544,0.8421917,0.4780418,-0.7022701,-1.0226116,-0.38973227,0.8012537,-0.7027296,0.04650795,-0.45292592,0.120955355,0.4905911,0.40521404,0.38345903,0.1637076,-0.2090798,-0.15914467,0.0052843075,-0.19522342,-0.4947927,0.8824675,-0.713417,-0.40790504,-0.025749914,-0.4693744,0.206551,0.12630144,0.6942237,0.14147541,0.28481072,-0.26628587,0.7444526,-0.035605107,0.73667264,0.05786973,0.06698857,-0.3950653,-0.15200065,0.23919429,-0.21948852,-0.0064789746,-0.12065812,-0.18459895,0.2345087,-0.10624763,0.035228085,-0.40199122,-0.30012602,0.18582788,-0.1326731,0.1267858,0.008976542,0.17506042,-0.038735982,0.20916018,-0.13778622,0.19993228,0.08356718,-0.37633786,-0.17145804,-0.17414212,0.18868335,-0.0051179253,0.17640628,0.17743397,0.5538687,0.11007461,0.17318742
